Struthio camelus
Fringilla teydea
Fringilla montifringilla
Serinus pusillus
Serinus serinus
Serinus syriacus
Serinus canaria
Serinus citrinella
Serinus thibetanus
Serinus canicollis
Serinus nigriceps
Serinus citrinelloides
Serinus frontalis
Serinus hypostictus
Serinus capistratus
Serinus koliensis
Serinus scotops
Serinus leucopygius
Serinus rothschildi
Serinus flavigula
Serinus xanthopygius
Serinus reichenowi
Serinus atrogularis
Serinus citrinipectus
Serinus mozambicus
Serinus donaldsoni
Serinus buchanani
Serinus dorsostriatus
Serinus flaviventris
Serinus sulphuratus
Serinus albogularis
Serinus canicapillus
Serinus reichardi
Serinus gularis
Serinus mennelli
Serinus tristriatus
Serinus menachensis
Serinus ankoberensis
Serinus striolatus
Serinus whytii
Serinus burtoni
Serinus rufobrunneus
Serinus melanochrous
Serinus leucopterus
Serinus totta
Serinus symonsi
Serinus leucolaema
Serinus alario
Serinus estherae
Neospiza concolor
Linurgus olivaceus
Rhynchostruthus socotranus
Carduelis chloris
Carduelis sinica
Carduelis spinoides
Carduelis ambigua
Carduelis monguilloti
Carduelis spinus
Carduelis pinus
Carduelis atriceps
Carduelis spinescens
Carduelis yarrellii
Carduelis cucullata
Carduelis crassirostris
Carduelis magellanica
Carduelis siemiradzkii
Carduelis olivacea
Carduelis notata
Carduelis barbata
Carduelis xanthogastra
Carduelis atrata
Carduelis uropygialis
Carduelis tristis
Carduelis psaltria
Carduelis lawrencei
Carduelis dominicensis
Carduelis carduelis
Carduelis hornemanni
Carduelis flammea
Carduelis flavirostris
Carduelis cannabina
Carduelis yemenensis
Carduelis johannis
Leucosticte nemoricola
Leucosticte brandti
Leucosticte arctoa
Leucosticte tephrocotis
Leucosticte atrata
Leucosticte australis
Callacanthis burtoni
Rhodopechys sanguinea
Rhodopechys githaginea
Rhodopechys mongolica
Rhodopechys obsoleta
Uragus sibiricus
Carpodacus rubescens
Carpodacus nipalensis
Carpodacus purpureus
Carpodacus erythrinus
Carpodacus cassinii
Carpodacus mexicanus
Carpodacus pulcherrimus
Carpodacus eos
Carpodacus rodochrous
Carpodacus vinaceus
Carpodacus edwardsii
Carpodacus synoicus
Carpodacus roseus
Carpodacus trifasciatus
Carpodacus rodopeplus
Carpodacus thura
Carpodacus rhodochlamys
Carpodacus rubicilloides
Carpodacus rubicilla
Carpodacus puniceus
Carpodacus roborowskii
Chaunoproctus ferreorostris
Pinicola enucleator
Pinicola subhimachalus
Haematospiza sipahi
Loxia pytyopsittacus
Loxia scotica
Loxia curvirostra
Loxia leucoptera
Pyrrhula nipalensis
Pyrrhula leucogenis
Pyrrhula aurantiaca
Pyrrhula erythrocephala
Pyrrhula erythaca
Pyrrhula pyrrhula
Coccothraustes coccothraustes
Eophona migratoria
Eophona personata
Mycerobas icterioides
Mycerobas affinis
Mycerobas melanozanthos
Mycerobas carnipes
Hesperiphona vespertina
Hesperiphona abeillei
Pyrrhoplectes epauletta
Telespiza ultima
Telespiza cantans
Psittirostra psittacea
Dysmorodrepanis munroi
Loxioides bailleui
Rhodacanthis flaviceps
Rhodacanthis palmeri
Chloridops kona
Pseudonestor xanthophrys
Viridonia stejnegeri
Viridonia virens
Viridonia parva
Viridonia sagittirostris
Hemignathus obscurus
Hemignathus lucidus
Hemignathus wilsoni
Oreomystis bairdi
Oreomystis mana
Paroreomyza montana
Paroreomyza flammea
Paroreomyza maculata
Loxops caeruleirostris
Loxops coccineus
Ciridops anna
Vestiaria coccinea
Drepanis pacifica
Drepanis funerea
Palmeria dolei
Himatione sanguinea
Melamprosops phaeosoma
Urocynchramus pylzowi
Melophus lathami
Latoucheornis siemsseni
Emberiza citrinella
Emberiza leucocephalos
Emberiza stewarti
Emberiza cirlus
Emberiza koslowi
Emberiza cia
Emberiza godlewskii
Emberiza cioides
Emberiza jankowskii
Emberiza buchanani
Emberiza cineracea
Emberiza hortulana
Emberiza caesia
Emberiza striolata
Emberiza impetuani
Emberiza tahapisi
Emberiza socotrana
Emberiza capensis
Emberiza tristrami
Emberiza fucata
Emberiza pusilla
Emberiza chrysophrys
Emberiza rustica
Emberiza elegans
Emberiza aureola
Emberiza rutila
Emberiza flaviventris
Emberiza poliopleura
Emberiza affinis
Emberiza cabanisi
Emberiza melanocephala
Emberiza bruniceps
Emberiza sulphurata
Emberiza spodocephala
Emberiza variabilis
Emberiza pallasi
Emberiza schoeniclus
Emberiza yessoensis
Miliaria calandra
Calcarius mccownii
Calcarius lapponicus
Calcarius pictus
Calcarius ornatus
Plectrophenax nivalis
Plectrophenax hyperboreus
Calamospiza melanocorys
Passerella iliaca
Melospiza melodia
Melospiza lincolnii
Melospiza georgiana
Zonotrichia capensis
Zonotrichia querula
Zonotrichia albicollis
Zonotrichia leucophrys
Zonotrichia atricapilla
Junco vulcani
Junco hyemalis
Junco insularis
Junco phaeonotus
Passerculus sandwichensis
Passerculus rostratus
Ammodramus maritimus
Ammodramus caudacutus
Ammodramus leconteii
Ammodramus henslowii
Ammodramus bairdii
Ammodramus savannarum
Ammodramus humeralis
Ammodramus aurifrons
Xenospiza baileyi
Spizella arborea
Spizella passerina
Spizella pallida
Spizella taverneri
Spizella breweri
Spizella pusilla
Spizella wortheni
Spizella atrogularis
Pooecetes gramineus
Chondestes grammacus
Amphispiza bilineata
Amphispiza belli
Aimophila quinquestriata
Aimophila mystacalis
Aimophila humeralis
Aimophila ruficauda
Aimophila sumichrasti
Aimophila strigiceps
Aimophila stolzmanni
Aimophila aestivalis
Aimophila botterii
Aimophila cassinii
Aimophila carpalis
Aimophila ruficeps
Aimophila notosticta
Aimophila rufescens
Torreornis inexpectata
Oriturus superciliosus
Pipilo chlorurus
Pipilo ocai
Pipilo erythrophthalmus
Pipilo aberti
Pipilo crissalis
Pipilo fuscus
Pipilo albicollis
Melozone kieneri
Melozone biarcuatum
Melozone leucotis
Arremon aurantiirostris
Arremon schlegeli
Arremon taciturnus
Arremon abeillei
Arremon flavirostris
Arremonops rufivirgatus
Arremonops tocuyensis
Arremonops chloronotus
Arremonops conirostris
Atlapetes albinucha
Atlapetes gutturalis
Atlapetes pallidinucha
Atlapetes rufinucha
Atlapetes leucopis
Atlapetes pileatus
Atlapetes melanocephalus
Atlapetes flaviceps
Atlapetes fuscoolivaceus
Atlapetes tricolor
Atlapetes albofrenatus
Atlapetes schistaceus
Atlapetes seebohmi
Atlapetes nationi
Atlapetes leucopterus
Atlapetes albiceps
Atlapetes pallidiceps
Atlapetes rufigenis
Atlapetes semirufus
Atlapetes personatus
Atlapetes fulviceps
Atlapetes citrinellus
Atlapetes brunneinucha
Atlapetes virenticeps
Atlapetes atricapillus
Atlapetes torquatus
Pezopetes capitalis
Pselliophorus tibialis
Pselliophorus luteoviridis
Lysurus crassirostris
Lysurus castaneiceps
Gubernatrix cristata
Paroaria coronata
Paroaria dominicana
Paroaria gularis
Paroaria baeri
Paroaria capitata
Vermivora bachmanii
Vermivora pinus
Vermivora chrysoptera
Vermivora peregrina
Vermivora celata
Vermivora ruficapilla
Vermivora virginiae
Vermivora crissalis
Vermivora luciae
Parula americana
Parula pitiayumi
Parula superciliosa
Parula gutturalis
Dendroica petechia
Dendroica pensylvanica
Dendroica magnolia
Dendroica tigrina
Dendroica caerulescens
Dendroica coronata
Dendroica nigrescens
Dendroica townsendi
Dendroica occidentalis
Dendroica virens
Dendroica chrysoparia
Dendroica fusca
Dendroica dominica
Dendroica graciae
Dendroica adelaidae
Dendroica pityophila
Dendroica pinus
Dendroica kirtlandii
Dendroica discolor
Dendroica vitellina
Dendroica palmarum
Dendroica castanea
Dendroica striata
Dendroica cerulea
Dendroica plumbea
Dendroica pharetra
Dendroica angelae
Catharopeza bishopi
Mniotilta varia
Setophaga ruticilla
Protonotaria citrea
Helmitheros vermivorus
Limnothlypis swainsonii
Seiurus aurocapillus
Seiurus noveboracensis
Seiurus motacilla
Oporornis formosus
Oporornis agilis
Oporornis philadelphia
Oporornis tolmiei
Geothlypis trichas
Geothlypis beldingi
Geothlypis flavovelata
Geothlypis rostrata
Geothlypis semiflava
Geothlypis speciosa
Geothlypis nelsoni
Geothlypis aequinoctialis
Geothlypis poliocephala
Microligea palustris
Teretistris fernandinae
Teretistris fornsi
Leucopeza semperi
Wilsonia citrina
Wilsonia pusilla
Wilsonia canadensis
Cardellina rubrifrons
Ergaticus ruber
Ergaticus versicolor
Myioborus pictus
Myioborus miniatus
Myioborus castaneocapillus
Myioborus brunniceps
Myioborus pariae
Myioborus albifacies
Myioborus cardonai
Myioborus torquatus
Myioborus melanocephalus
Myioborus ornatus
Myioborus albifrons
Myioborus flavivertex
Euthlypis lachrymosa
Basileuterus fraseri
Basileuterus bivittatus
Basileuterus chrysogaster
Basileuterus signatus
Basileuterus luteoviridis
Basileuterus nigrocristatus
Basileuterus griseiceps
Basileuterus basilicus
Basileuterus cinereicollis
Basileuterus conspicillatus
Basileuterus coronatus
Basileuterus culicivorus
Basileuterus trifasciatus
Basileuterus hypoleucus
Basileuterus rufifrons
Basileuterus belli
Basileuterus melanogenys
Basileuterus ignotus
Basileuterus tristriatus
Basileuterus leucoblepharus
Basileuterus leucophrys
Basileuterus flaveolus
Basileuterus fulvicauda
Basileuterus rivularis
Zeledonia coronata
Icteria virens
Granatellus venustus
Granatellus sallaei
Granatellus pelzelni
Xenoligea montana
Coereba flaveola
Conirostrum speciosum
Conirostrum leucogenys
Conirostrum bicolor
Conirostrum margaritae
Conirostrum cinereum
Conirostrum tamarugense
Conirostrum ferrugineiventre
Conirostrum rufum
Conirostrum sitticolor
Conirostrum albifrons
Oreomanes fraseri
Orchesticus abeillei
Schistochlamys ruficapillus
Schistochlamys melanopis
Neothraupis fasciata
Cypsnagra hirundinacea
Conothraupis speculigera
Conothraupis mesoleuca
Lamprospiza melanoleuca
Cissopis leveriana
Chlorornis riefferii
Compsothraupis loricata
Sericossypha albocristata
Nesospingus speculiferus
Chlorospingus ophthalmicus
Chlorospingus tacarcunae
Chlorospingus inornatus
Chlorospingus semifuscus
Chlorospingus pileatus
Chlorospingus parvirostris
Chlorospingus flavigularis
Chlorospingus flavovirens
Chlorospingus canigularis
Cnemoscopus rubrirostris
Hemispingus atropileus
Hemispingus calophrys
Hemispingus parodii
Hemispingus superciliaris
Hemispingus reyi
Hemispingus frontalis
Hemispingus melanotis
Hemispingus goeringi
Hemispingus rufosuperciliaris
Hemispingus verticalis
Hemispingus xanthophthalmus
Hemispingus trifasciatus
Pyrrhocoma ruficeps
Thlypopsis fulviceps
Thlypopsis ornata
Thlypopsis pectoralis
Thlypopsis sordida
Thlypopsis inornata
Thlypopsis ruficeps
Hemithraupis guira
Hemithraupis ruficapilla
Hemithraupis flavicollis
Chrysothlypis chrysomelas
Chrysothlypis salmoni
Nemosia pileata
Nemosia rourei
Phaenicophilus palmarum
Phaenicophilus poliocephalus
Calyptophilus frugivorus
Rhodinocichla rosea
Mitrospingus cassinii
Mitrospingus oleagineus
Chlorothraupis carmioli
Chlorothraupis olivacea
Chlorothraupis stolzmanni
Orthogonys chloricterus
Eucometis penicillata
Lanio fulvus
Lanio versicolor
Lanio aurantius
Lanio leucothorax
Creurgops verticalis
Creurgops dentata
Heterospingus rubrifrons
Heterospingus xanthopygius
Tachyphonus cristatus
Tachyphonus rufiventer
Tachyphonus surinamus
Tachyphonus luctuosus
Tachyphonus delatrii
Tachyphonus coronatus
Tachyphonus rufus
Tachyphonus phoenicius
Trichothraupis melanops
Habia rubica
Habia fuscicauda
Habia gutturalis
Habia atrimaxillaris
Habia cristata
Piranga bidentata
Piranga flava
Piranga rubra
Piranga roseogularis
Piranga olivacea
Piranga ludoviciana
Piranga leucoptera
Piranga erythrocephala
Piranga rubriceps
Calochaetes coccineus
Ramphocelus sanguinolentus
Ramphocelus nigrogularis
Ramphocelus dimidiatus
Ramphocelus melanogaster
Ramphocelus carbo
Ramphocelus bresilius
Ramphocelus passerinii
Ramphocelus flammigerus
Spindalis zena
Thraupis episcopus
Thraupis glaucocolpa
Thraupis sayaca
Thraupis cyanoptera
Thraupis ornata
Thraupis abbas
Thraupis palmarum
Thraupis cyanocephala
Thraupis bonariensis
Cyanicterus cyanicterus
Bangsia arcaei
Bangsia melanochlamys
Bangsia rothschildi
Bangsia edwardsi
Bangsia aureocincta
Buthraupis montana
Buthraupis eximia
Buthraupis aureodorsalis
Buthraupis wetmorei
Wetmorethraupis sterrhopteron
Anisognathus melanogenys
Anisognathus lacrymosus
Anisognathus igniventris
Anisognathus somptuosus
Anisognathus notabilis
Stephanophorus diadematus
Iridosornis porphyrocephala
Iridosornis analis
Iridosornis jelskii
Iridosornis rufivertex
Iridosornis reinhardti
Dubusia taeniata
Delothraupis castaneoventris
Pipraeidea melanonota
Euphonia jamaica
Euphonia plumbea
Euphonia affinis
Euphonia luteicapilla
Euphonia chlorotica
Euphonia trinitatis
Euphonia concinna
Euphonia saturata
Euphonia finschi
Euphonia violacea
Euphonia laniirostris
Euphonia hirundinacea
Euphonia chalybea
Euphonia elegantissima
Euphonia musica
Euphonia cyanocephala
Euphonia imitans
Euphonia fulvicrissa
Euphonia gouldi
Euphonia chrysopasta
Euphonia mesochrysa
Euphonia minuta
Euphonia anneae
Euphonia xanthogaster
Euphonia rufiventris
Euphonia cayennensis
Euphonia pectoralis
Chlorophonia flavirostris
Chlorophonia cyanea
Chlorophonia pyrrhophrys
Chlorophonia occipitalis
Chlorophonia callophrys
Chlorochrysa phoenicotis
Chlorochrysa calliparaea
Chlorochrysa nitidissima
Tangara inornata
Tangara mexicana
Tangara cabanisi
Tangara palmeri
Tangara chilensis
Tangara fastuosa
Tangara seledon
Tangara cyanocephala
Tangara desmaresti
Tangara cyanoventris
Tangara johannae
Tangara schrankii
Tangara florida
Tangara arthus
Tangara icterocephala
Tangara xanthocephala
Tangara chrysotis
Tangara parzudakii
Tangara xanthogastra
Tangara punctata
Tangara guttata
Tangara varia
Tangara rufigula
Tangara gyrola
Tangara lavinia
Tangara cayana
Tangara cucullata
Tangara peruviana
Tangara preciosa
Tangara vitriolina
Tangara meyerdeschauenseei
Tangara rufigenis
Tangara ruficervix
Tangara labradorides
Tangara cyanotis
Tangara cyanicollis
Tangara larvata
Tangara nigrocincta
Tangara dowii
Tangara fucosa
Tangara nigroviridis
Tangara vassorii
Tangara heinei
Tangara phillipsi
Tangara viridicollis
Tangara argyrofenges
Tangara cyanoptera
Tangara velia
Tangara callophrys
Iridophanes pulcherrima
Pseudodacnis hartlaubi
Dacnis albiventris
Dacnis lineata
Dacnis flaviventer
Dacnis nigripes
Dacnis venusta
Dacnis cayana
Dacnis viguieri
Dacnis berlepschi
Chlorophanes spiza
Cyanerpes nitidus
Cyanerpes lucidus
Cyanerpes caeruleus
Cyanerpes cyaneus
Xenodacnis parina
Tersina viridis
Catamblyrhynchus diadema
Oreothraupis arremonops
Urothraupis stolzmanni
Nephelornis oneillei
Charitospiza eucosma
Coryphaspiza melanotis
Saltatricula multicolor
Coryphospingus pileatus
Coryphospingus cucullatus
Rhodospingus cruentus
Phrygilus atriceps
Phrygilus punensis
Phrygilus gayi
Phrygilus patagonicus
Phrygilus fruticeti
Phrygilus unicolor
Phrygilus dorsalis
Phrygilus erythronotus
Phrygilus plebejus
Phrygilus carbonarius
Phrygilus alaudinus
Melanodera melanodera
Melanodera xanthogramma
Haplospiza rustica
Haplospiza unicolor
Acanthidops bairdii
Lophospingus pusillus
Lophospingus griseocristatus
Donacospiza albifrons
Rowettia goughensis
Nesospiza acunhae
Nesospiza wilkinsi
Diuca speculifera
Diuca diuca
Idiopsar brachyurus
Piezorhina cinerea
Xenospingus concolor
Incaspiza pulchra
Incaspiza personata
Incaspiza ortizi
Incaspiza laeta
Incaspiza watkinsi
Poospiza thoracica
Poospiza boliviana
Poospiza alticola
Poospiza hypochondria
Poospiza ornata
Poospiza erythrophrys
Poospiza whitii
Poospiza assistufa
Poospiza lateralis
Poospiza rubecula
Poospiza garleppi
Poospiza baeri
Poospiza caesar
Poospiza hispaniolensis
Poospiza torquata
Poospiza melanoleuca
Poospiza cinerea
Sicalis citrina
Sicalis lutea
Sicalis uropygialis
Sicalis luteocephala
Sicalis auriventris
Sicalis olivascens
Sicalis lebruni
Sicalis columbiana
Sicalis flaveola
Sicalis luteola
Sicalis luteiventris
Sicalis raimondii
Sicalis taczanowskii
Emberizoides herbicola
Emberizoides duidae
Emberizoides ypiranganus
Embernagra platensis
Embernagra longicauda
Volatinia jacarina
Sporophila frontalis
Sporophila falcirostris
Sporophila schistacea
Sporophila intermedia
Sporophila plumbea
Sporophila americana
Sporophila torqueola
Sporophila collaris
Sporophila bouvronides
Sporophila lineola
Sporophila luctuosa
Sporophila nigricollis
Sporophila ardesiaca
Sporophila melanops
Sporophila caerulescens
Sporophila albogularis
Sporophila leucoptera
Sporophila peruviana
Sporophila simplex
Sporophila nigrorufa
Sporophila bouvreuil
Sporophila minuta
Sporophila hypoxantha
Sporophila ruficollis
Sporophila palustris
Sporophila castaneiventris
Sporophila hypochroma
Sporophila cinnamomea
Sporophila zelichi
Sporophila melanogaster
Sporophila telasco
Sporophila insulata
Oryzoborus nuttingi
Oryzoborus crassirostris
Oryzoborus atrirostris
Oryzoborus maximiliani
Oryzoborus angolensis
Amaurospiza concolor
Amaurospiza moesta
Melopyrrha nigra
Dolospingus fringilloides
Catamenia analis
Catamenia inornata
Catamenia homochroa
Tiaris obscura
Tiaris canora
Tiaris olivacea
Tiaris bicolor
Tiaris fuliginosa
Loxipasser anoxanthus
Loxigilla portoricensis
Loxigilla violacea
Loxigilla noctis
Diglossa baritula
Diglossa plumbea
Diglossa sittoides
Diglossa venezuelensis
Diglossa albilatera
Diglossa gloriosissima
Diglossa lafresnayii
Diglossa mystacalis
Diglossa gloriosa
Diglossa humeralis
Diglossa brunneiventris
Diglossa carbonaria
Diglossa duidae
Diglossa major
Diglossopis indigotica
Diglossopis glauca
Diglossopis caerulescens
Diglossopis cyanea
Euneornis campestris
Melanospiza richardsoni
Geospiza magnirostris
Geospiza fortis
Geospiza fuliginosa
Geospiza difficilis
Geospiza scandens
Geospiza conirostris
Camarhynchus crassirostris
Camarhynchus psittacula
Camarhynchus pauper
Camarhynchus parvulus
Camarhynchus pallidus
Camarhynchus heliobates
Certhidea olivacea
Pinaroloxias inornata
Spiza americana
Pheucticus chrysopeplus
Pheucticus chrysogaster
Pheucticus tibialis
Pheucticus aureoventris
Pheucticus ludovicianus
Pheucticus melanocephalus
Cardinalis cardinalis
Cardinalis phoeniceus
Cardinalis sinuatus
Caryothraustes poliogaster
Caryothraustes canadensis
Caryothraustes humeralis
Rhodothraupis celaeno
Periporphyrus erythromelas
Pitylus grossus
Pitylus fuliginosus
Saltator atriceps
Saltator maximus
Saltator atripennis
Saltator coerulescens
Saltator similis
Saltator orenocensis
Saltator nigriceps
Saltator aurantiirostris
Saltator maxillosus
Saltator cinctus
Saltator atricollis
Saltator rufiventris
Saltator albicollis
Cyanoloxia glaucocaerulea
Cyanocompsa cyanoides
Cyanocompsa parellina
Cyanocompsa brissonii
Guiraca caerulea
Passerina amoena
Passerina cyanea
Passerina versicolor
Passerina ciris
Passerina rositae
Passerina leclancherii
Porphyrospiza caerulescens
Psarocolius oseryi
Psarocolius decumanus
Psarocolius viridis
Psarocolius atrovirens
Psarocolius angustifrons
Psarocolius wagleri
Ocyalus latirostris
Gymnostinops montezuma
Gymnostinops cassini
Gymnostinops bifasciatus
Gymnostinops guatimozinus
Cacicus cela
Cacicus haemorrhous
Cacicus uropygialis
Cacicus koepckeae
Cacicus chrysopterus
Cacicus chrysonotus
Cacicus sclateri
Cacicus solitarius
Cacicus melanicterus
Amblycercus holosericeus
Icterus chrysocephalus
Icterus cayanensis
Icterus graduacauda
Icterus chrysater
Icterus nigrogularis
Icterus leucopteryx
Icterus auratus
Icterus mesomelas
Icterus auricapillus
Icterus graceannae
Icterus pectoralis
Icterus gularis
Icterus pustulatus
Icterus icterus
